CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;49;40;86;1040;185
01:00;44;45;37;51;820;122
02:00;44;44;35;39;580;104
03:00;36;39;31;28;560;78
04:00;32;36;28;24;520;69
05:00;31;32;24;22;490;64
06:00;46;32;24;51;530;123
07:00;60;32;26;94;720;202
08:00;53;32;26;89;770;188
09:00;44;49;40;66;660;144
10:00;48;52;43;69;700;153
11:00;55;46;35;84;740;183
12:00;60;38;29;70;820;167
13:00;60;34;25;69;760;166
14:00;56;30;22;48;690;130
15:00;50;27;20;41;590;113
16:00;62;26;18;51;650;138
17:00;;26;18;;600;
18:00;67;27;20;49;660;141
19:00;82;30;21;70;750;188
20:00;85;33;24;73;900;197
21:00;99;39;28;141;1240;314
22:00;92;44;33;165;1360;344
23:00;69;46;35;100;1080;222
