CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;136;101;2090;203
01:00;69;171;213;2570;393
02:00;51;142;136;2110;259
03:00;52;137;127;1700;245
04:00;50;122;80;1040;171
05:00;50;88;113;1170;222
06:00;77;93;264;1520;478
07:00;87;150;380;2440;669
08:00;101;186;437;2970;769
09:00;123;194;542;3590;952
10:00;113;235;445;3250;794
11:00;99;229;332;2580;606
12:00;106;207;339;2360;624
13:00;111;192;361;2550;662
14:00;109;229;361;2400;660
15:00;108;201;342;2540;631
16:00;107;200;415;3140;742
17:00;108;210;389;3300;702
18:00;112;211;425;3540;761
19:00;95;209;343;2810;619
20:00;98;199;352;3140;635
21:00;80;199;256;2380;471
22:00;60;170;145;1860;282
23:00;54;139;146;1640;276
