CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;63;48;41;126
01:00;46;62;21;78
02:00;22;33;13;43
03:00;23;20;14;45
04:00;26;44;14;48
05:00;38;34;28;82
06:00;55;36;65;155
07:00;55;38;61;149
08:00;56;53;64;153
09:00;61;41;79;181
10:00;59;52;68;162
11:00;43;42;38;103
12:00;48;45;39;107
13:00;53;26;36;108
14:00;58;26;38;117
15:00;59;19;39;118
16:00;67;13;43;132
17:00;58;23;42;123
18:00;62;17;46;132
19:00;58;12;44;125
20:00;56;30;35;111
21:00;84;38;58;173
22:00;78;29;54;161
23:00;85;34;89;222
