CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;171;232;3780;396
01:00;37;222;50;1670;113
02:00;36;216;40;1460;97
03:00;34;150;32;1310;83
04:00;30;117;32;880;80
05:00;29;97;54;840;111
06:00;54;58;195;1800;352
07:00;;50;;;
08:00;68;39;217;2440;401
09:00;59;65;173;1900;324
10:00;64;81;164;1670;316
11:00;58;133;128;1230;254
12:00;53;139;121;1150;239
13:00;50;117;112;1170;222
14:00;52;95;155;1500;290
15:00;58;88;190;2100;348
16:00;76;131;352;3410;616
17:00;90;152;512;5260;874
18:00;81;199;414;4260;715
19:00;76;272;359;3690;627
20:00;72;265;329;3600;575
21:00;53;250;253;3070;441
22:00;61;216;353;4190;601
23:00;47;157;286;4000;486
