CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;88;73;58;900;120
01:00;23;62;57;24;630;59
02:00;22;64;56;21;550;54
03:00;22;59;53;18;540;50
04:00;24;80;64;28;650;67
05:00;20;55;50;16;510;44
06:00;21;58;50;27;530;63
07:00;27;69;52;61;630;120
08:00;33;78;58;86;980;165
09:00;39;92;65;101;1050;192
10:00;44;65;51;129;980;240
11:00;42;69;54;124;960;231
12:00;53;90;68;160;1270;298
13:00;57;79;61;164;1090;308
14:00;62;88;68;158;1190;303
15:00;62;96;76;166;1220;315
16:00;56;87;74;132;1130;257
17:00;48;79;71;107;1050;212
18:00;48;83;75;152;1150;280
19:00;47;87;79;134;1250;252
20:00;46;93;82;129;1190;243
21:00;49;95;82;129;1280;246
22:00;40;95;81;106;1090;202
23:00;36;93;79;83;990;162
