CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;35;34;25;460;76
01:00;44;120;111;23;730;79
02:00;;100;94;;660;
03:00;34;80;74;14;490;55
04:00;39;99;92;21;600;71
05:00;36;91;85;17;540;62
06:00;60;88;78;50;620;137
07:00;65;85;74;70;730;172
08:00;64;79;70;72;730;175
09:00;79;87;72;120;1050;262
10:00;66;61;48;74;760;181
11:00;71;69;57;90;780;209
12:00;76;69;58;88;950;211
13:00;69;45;41;73;830;182
14:00;63;35;32;88;800;197
15:00;79;42;40;109;910;245
16:00;83;41;38;94;990;227
17:00;77;43;41;91;930;216
18:00;78;41;39;76;880;195
19:00;78;45;42;81;850;202
20:00;79;42;40;81;850;202
21:00;77;54;49;78;870;196
22:00;54;48;46;41;600;116
23:00;53;42;41;36;630;108
