CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;33;24;1120
01:00;30;23;1070
02:00;23;17;920
03:00;23;16;850
04:00;22;16;770
05:00;25;17;720
06:00;33;22;700
07:00;35;23;780
08:00;42;29;850
09:00;51;34;980
10:00;42;18;1030
11:00;41;15;1020
12:00;35;13;880
13:00;33;11;690
14:00;26;10;700
15:00;33;12;720
16:00;30;13;750
17:00;20;15;830
18:00;23;17;930
19:00;25;19;1040
20:00;30;21;1060
21:00;34;23;1110
22:00;41;27;1140
23:00;38;26;1150
