CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;50;73;72;159
01:00;35;70;31;81
02:00;19;31;10;33
03:00;18;33;11;36
04:00;16;30;9;29
05:00;18;47;16;42
06:00;29;46;40;90
07:00;45;45;86;176
08:00;57;51;94;200
09:00;57;40;93;199
10:00;77;44;180;352
11:00;68;42;134;272
12:00;48;57;81;172
13:00;68;51;116;245
14:00;65;48;97;213
15:00;75;44;111;244
16:00;73;41;128;268
17:00;74;59;144;295
18:00;64;80;97;212
19:00;62;69;93;203
20:00;65;68;108;230
21:00;75;71;142;292
22:00;66;82;127;260
23:00;56;73;105;215
