CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;29;26;20;570;72
01:00;29;34;31;8;460;43
02:00;22;32;30;6;430;32
03:00;18;30;27;4;430;26
04:00;17;28;24;4;390;25
05:00;23;24;21;8;380;37
06:00;53;40;32;34;510;106
07:00;66;41;31;53;620;147
08:00;71;53;28;79;770;193
09:00;84;39;26;100;780;238
10:00;72;42;29;73;710;184
11:00;67;42;24;72;660;178
12:00;69;53;25;74;720;182
13:00;63;48;27;59;630;154
14:00;57;56;28;54;610;138
15:00;60;55;26;59;650;149
16:00;75;41;25;65;820;175
17:00;79;43;26;80;950;202
18:00;75;41;27;67;840;179
19:00;73;37;33;59;890;165
20:00;72;40;36;52;840;152
21:00;66;38;35;42;810;131
22:00;56;31;28;35;680;111
23:00;49;29;26;31;610;98
