CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;38;88;32;86
01:00;41;181;31;89
02:00;33;200;19;61
03:00;24;179;10;40
04:00;19;166;12;38
05:00;24;146;21;56
06:00;42;115;77;159
07:00;41;91;79;161
08:00;44;87;88;178
09:00;57;84;147;281
10:00;41;77;88;176
11:00;45;68;89;180
12:00;45;66;82;169
13:00;43;54;73;153
14:00;42;53;72;152
15:00;;68;;
16:00;56;65;74;167
17:00;62;69;93;204
18:00;60;91;110;229
19:00;57;90;97;205
20:00;53;88;68;157
21:00;53;92;63;150
22:00;47;83;49;122
23:00;44;80;45;112
