CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;19;29;480;83
01:00;26;24;12;360;45
02:00;36;27;14;450;58
03:00;36;18;10;320;53
04:00;30;10;13;320;51
05:00;38;10;22;430;73
06:00;43;15;72;540;154
07:00;57;40;136;1130;266
08:00;69;52;121;1160;256
09:00;51;43;83;870;179
10:00;59;58;92;750;201
11:00;51;31;63;640;150
12:00;54;28;68;910;159
13:00;50;29;53;730;133
14:00;56;32;57;700;145
15:00;56;26;69;650;162
16:00;59;18;69;740;167
17:00;71;23;66;760;174
18:00;64;23;79;820;186
19:00;64;41;56;860;151
20:00;65;28;60;840;158
21:00;60;31;49;870;136
22:00;56;36;56;700;143
23:00;50;40;42;660;116
