CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;31;138;18;58
01:00;33;199;106;195
02:00;27;196;85;156
03:00;26;176;50;102
04:00;27;162;49;102
05:00;29;153;38;86
06:00;32;129;45;100
07:00;31;122;57;117
08:00;31;104;99;181
09:00;34;112;105;194
10:00;37;125;112;207
11:00;38;128;81;161
12:00;42;133;73;153
13:00;42;127;61;135
14:00;49;116;59;138
15:00;41;105;41;104
16:00;48;91;51;126
17:00;56;78;68;159
18:00;59;90;103;216
19:00;62;95;115;238
20:00;67;97;158;308
21:00;59;125;141;274
22:00;57;126;137;267
23:00;44;129;50;120
