CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;83;46;78;203
01:00;72;36;53;152
02:00;63;61;29;106
03:00;41;51;19;71
04:00;36;45;19;65
05:00;43;43;37;101
06:00;65;40;141;281
07:00;94;64;292;541
08:00;106;113;208;424
09:00;103;123;165;356
10:00;117;106;135;323
11:00;118;103;114;293
12:00;97;79;84;225
13:00;89;63;66;190
14:00;93;45;54;176
15:00;111;48;76;228
16:00;136;50;102;292
17:00;136;39;93;278
18:00;154;62;118;334
19:00;142;70;120;326
20:00;102;66;72;212
21:00;103;61;74;216
22:00;104;43;86;236
23:00;103;49;100;256
