CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18;33;9;490;33
01:00;13;30;4;400;19
02:00;12;23;2;360;15
03:00;12;10;2;340;14
04:00;14;20;2;340;17
05:00;16;10;5;350;24
06:00;23;20;16;410;47
07:00;25;12;28;580;67
08:00;24;14;25;610;62
09:00;28;23;29;690;73
10:00;24;17;28;490;67
11:00;27;20;29;500;71
12:00;28;9;44;780;96
13:00;36;37;52;740;117
14:00;35;23;52;780;115
15:00;29;20;44;710;97
16:00;31;18;50;850;108
17:00;41;27;60;1020;132
18:00;36;22;54;980;119
19:00;34;30;44;840;102
20:00;30;22;45;840;99
21:00;31;34;35;690;86
22:00;26;28;23;620;61
23:00;25;24;21;590;58
