CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;70;44;1000;114
01:00;42;81;34;810;94
02:00;43;181;25;1030;81
03:00;42;173;20;920;73
04:00;44;134;49;970;119
05:00;44;100;109;1280;211
06:00;48;99;174;1810;315
07:00;55;118;140;1920;268
08:00;61;145;127;1490;255
09:00;59;186;95;1440;204
10:00;65;160;114;1580;239
11:00;66;119;101;1360;222
12:00;78;131;85;1480;208
13:00;79;135;75;1220;194
14:00;83;129;59;1210;174
15:00;102;117;100;1670;255
16:00;114;104;158;2400;355
17:00;120;89;236;2980;480
18:00;100;69;162;2210;348
19:00;106;71;226;2880;452
20:00;84;84;147;1760;308
21:00;72;137;111;1510;241
22:00;68;117;98;1390;218
23:00;58;68;77;1270;176
