CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;35;91;62;41;1130;1370;97
01:00;26;35;28;38;960;1226.25;84
02:00;20;33;26;21;920;1133.75;52
03:00;19;32;26;22;870;1070;53
04:00;21;33;26;21;870;1018.75;53
05:00;21;36;28;25;830;980;58
06:00;22;37;31;21;810;930;54
07:00;26;43;33;29;820;885;70
08:00;31;61;42;51;950;878.75;109
09:00;34;76;49;62;1020;886.25;128
10:00;40;90;57;70;1010;897.5;146
11:00;37;86;56;74;1040;918.75;151
12:00;45;71;50;72;1040;940;155
13:00;47;63;45;65;1080;971.25;147
14:00;49;59;42;67;1040;1000;152
15:00;50;65;48;79;1120;1037.5;170
16:00;59;78;54;92;1250;1075;199
17:00;67;102;66;107;1400;1122.5;230
18:00;60;82;52;103;1280;1156.25;217
19:00;62;94;61;125;1450;1207.5;253
20:00;65;105;64;121;1450;1258.75;250
21:00;67;124;73;113;1560;1318.75;240
22:00;55;128;75;86;1410;1365;186
23:00;51;116;72;77;1280;1385;168
