CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;85;36;970;112
01:00;50;72;13;720;70
02:00;55;51;8;480;68
03:00;49;58;7;460;59
04:00;51;57;20;440;80
05:00;49;39;34;510;100
06:00;70;50;93;1010;213
07:00;80;65;82;1120;206
08:00;101;76;118;1950;282
09:00;91;86;73;1260;202
10:00;94;68;63;1210;190
11:00;76;45;47;1200;147
12:00;;45;;;
13:00;66;52;47;780;137
14:00;59;41;33;910;109
15:00;65;17;35;800;118
16:00;71;31;45;1280;138
17:00;74;22;43;1020;139
18:00;78;31;50;990;155
19:00;84;49;67;1030;187
20:00;104;42;120;1450;286
21:00;105;55;156;2130;342
22:00;81;67;73;1410;192
23:00;68;91;41;1120;131
