CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;41;18;620;53
01:00;32;66;9;860;44
02:00;45;76;12;1260;62
03:00;31;77;12;590;49
04:00;33;45;9;750;46
05:00;41;67;16;1040;64
06:00;36;51;40;810;96
07:00;69;90;170;1770;328
08:00;71;86;195;1600;368
09:00;71;79;250;1920;452
10:00;71;119;207;1610;386
11:00;66;119;213;1750;391
12:00;65;132;237;1830;426
13:00;72;102;153;1470;305
14:00;76;94;258;2250;469
15:00;;94;;;
16:00;78;112;239;2730;439
17:00;102;132;349;3700;635
18:00;89;135;298;3430;543
19:00;64;152;211;2650;386
20:00;75;171;219;2500;408
21:00;54;144;85;1290;183
22:00;52;40;69;1120;157
23:00;39;34;46;880;109
