CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;84;89;87;1400;219
01:00;73;95;67;1350;177
02:00;53;70;36;790;110
03:00;46;66;42;670;112
04:00;45;69;34;610;99
05:00;51;55;75;700;168
06:00;65;67;156;1110;306
07:00;86;110;340;2150;607
08:00;77;134;219;1660;412
09:00;102;145;279;2380;530
10:00;92;189;193;1800;388
11:00;68;167;63;730;166
12:00;62;85;65;710;162
13:00;63;77;60;720;156
14:00;65;54;57;690;154
15:00;74;70;75;800;191
16:00;75;66;73;890;189
17:00;85;66;78;990;205
18:00;94;71;115;1210;272
19:00;99;51;147;1310;326
20:00;107;47;147;1470;334
21:00;104;72;116;1410;284
22:00;120;66;220;2110;457
23:00;100;113;157;1910;341
