CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;69;117;89;53;1230;150
01:00;43;66;58;17;680;68
02:00;35;54;51;9;560;50
03:00;34;50;48;13;520;53
04:00;39;43;41;13;520;59
05:00;41;55;50;19;550;70
06:00;56;62;60;48;750;129
07:00;79;61;56;109;1330;245
08:00;71;53;48;83;960;197
09:00;81;62;52;100;1190;234
10:00;72;69;50;73;840;182
11:00;70;75;51;69;830;175
12:00;71;93;40;66;760;172
13:00;68;75;30;51;740;144
14:00;64;68;33;54;710;147
15:00;73;73;39;68;820;176
16:00;78;76;42;71;1000;186
17:00;87;87;47;95;1200;229
18:00;88;106;52;98;1220;236
19:00;87;103;62;104;1330;246
20:00;92;122;79;118;1610;272
21:00;94;146;101;143;1580;311
22:00;92;146;102;119;1680;273
23:00;84;158;114;106;1580;245
