CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;50;38;53;1000;156
01:00;57;49;41;41;890;119
02:00;60;67;47;49;820;135
03:00;56;56;39;33;720;106
04:00;55;45;35;36;650;110
05:00;54;47;36;57;630;141
06:00;59;50;37;107;790;222
07:00;63;52;41;141;1050;279
08:00;66;58;42;95;1040;212
09:00;64;59;43;66;940;165
10:00;70;55;37;64;890;168
11:00;72;40;27;64;750;170
12:00;69;33;22;39;630;128
13:00;78;28;18;45;690;145
14:00;77;29;18;36;560;132
15:00;66;26;18;30;560;113
16:00;67;27;18;30;610;111
17:00;85;28;18;32;610;134
18:00;98;30;20;42;680;162
19:00;116;30;21;47;780;188
20:00;129;34;23;58;820;218
21:00;145;50;33;141;1260;359
22:00;112;45;32;71;1140;221
23:00;90;49;35;61;1030;183
