CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;280;166;3230;305
01:00;43;287;154;2570;278
02:00;35;240;98;2250;185
03:00;34;242;90;2180;171
04:00;34;228;99;1880;185
05:00;42;182;174;2200;309
06:00;56;184;283;2980;488
07:00;70;175;348;3530;602
08:00;96;206;498;4160;857
09:00;119;209;474;3380;844
10:00;108;243;346;2420;637
11:00;111;215;284;2210;547
12:00;108;161;231;1670;461
13:00;96;158;169;1110;354
14:00;128;118;275;2060;548
15:00;108;70;173;1980;372
16:00;124;69;317;2780;608
17:00;176;77;718;5830;1274
18:00;193;132;934;8070;1604
19:00;182;204;747;8520;1324
20:00;108;297;358;4650;654
21:00;82;267;260;3350;478
22:00;74;285;273;3960;491
23:00;65;272;209;3510;384
