CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;35;28;29;580;80
01:00;30;33;27;23;520;65
02:00;65;66;33;44;680;133
03:00;59;55;33;59;680;149
04:00;29;38;30;19;440;58
05:00;34;37;29;31;390;81
06:00;50;47;32;60;480;140
07:00;57;53;34;79;520;177
08:00;65;47;30;112;690;236
09:00;82;54;33;190;890;372
10:00;79;60;33;148;890;306
11:00;74;49;31;141;890;289
12:00;68;47;32;116;770;246
13:00;75;52;34;110;800;242
14:00;83;47;34;94;860;226
15:00;75;45;34;68;780;178
16:00;66;44;33;65;740;165
17:00;70;48;34;69;840;175
18:00;61;47;35;66;810;161
19:00;68;47;32;67;770;169
20:00;64;51;39;100;930;216
21:00;55;51;42;76;910;170
22:00;52;53;44;97;1020;200
23:00;37;44;36;35;740;89
