CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;178;41;1530;130
01:00;62;132;44;1430;129
02:00;37;107;13;720;57
03:00;34;83;7;690;45
04:00;49;45;30;760;97
05:00;64;48;83;1010;191
06:00;74;51;165;1880;327
07:00;76;66;139;2120;288
08:00;76;85;121;1540;261
09:00;68;72;81;1100;193
10:00;76;54;86;1340;209
11:00;61;56;65;1210;160
12:00;71;50;80;1140;195
13:00;70;52;78;1330;190
14:00;68;55;65;950;168
15:00;69;56;73;1400;181
16:00;61;50;53;930;142
17:00;69;51;55;1120;155
18:00;80;44;78;1280;199
19:00;112;52;164;2330;364
20:00;119;72;268;2960;529
21:00;108;96;198;2610;410
22:00;95;164;145;2610;317
23:00;70;199;37;1370;126
