CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;82;47;52;640;161
01:00;80;37;49;520;154
02:00;90;48;83;940;216
03:00;85;44;74;940;198
04:00;82;39;74;720;193
05:00;69;47;55;740;152
06:00;68;51;55;610;150
07:00;66;46;54;490;148
08:00;72;47;65;700;170
09:00;79;60;68;700;182
10:00;75;68;67;700;176
11:00;76;66;70;690;183
12:00;76;53;72;930;185
13:00;73;50;60;670;165
14:00;76;50;65;700;174
15:00;78;50;65;670;176
16:00;85;49;75;740;198
17:00;88;47;72;780;197
18:00;90;42;72;850;200
19:00;95;66;78;850;213
20:00;110;81;117;1210;287
21:00;113;61;113;1140;285
22:00;108;59;93;1000;250
23:00;100;56;74;970;213
