CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;13;11;36;1350;93
01:00;26;12;10;28;1170;69
02:00;21;7;7;22;850;54
03:00;18;8;7;19;710;47
04:00;21;8;8;19;630;51
05:00;25;9;9;29;560;69
06:00;40;11;10;67;540;143
07:00;52;11;10;124;650;242
08:00;59;17;15;169;800;317
09:00;63;12;10;122;920;250
10:00;62;14;12;137;960;270
11:00;80;22;17;190;1100;369
12:00;61;26;18;151;1160;292
13:00;57;18;13;120;1120;239
14:00;69;18;14;147;1120;294
15:00;85;22;19;178;1170;357
16:00;84;19;16;170;1340;345
17:00;82;22;18;205;1490;396
18:00;79;23;21;162;1610;326
19:00;85;31;28;225;1750;430
20:00;97;34;31;222;1750;436
21:00;74;40;35;161;1730;320
22:00;67;28;24;137;1660;277
23:00;52;27;24;80;1580;175
