CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;63;61;69;1340;151
01:00;49;61;49;83;1390;175
02:00;41;60;52;81;1310;165
03:00;;64;59;;1400;
04:00;38;40;35;58;940;126
05:00;41;27;23;35;780;93
06:00;37;26;22;40;710;98
07:00;49;22;19;62;850;144
08:00;55;23;19;84;910;183
09:00;62;32;25;95;1000;207
10:00;62;41;24;96;850;209
11:00;62;74;31;101;910;216
12:00;62;57;26;83;860;189
13:00;49;34;20;58;730;137
14:00;55;38;23;69;850;160
15:00;57;42;27;65;900;156
16:00;56;51;38;120;1310;239
17:00;65;59;44;157;1600;304
18:00;64;65;50;169;1670;323
19:00;80;64;57;243;2040;452
20:00;82;69;61;293;2410;529
21:00;78;76;68;317;2480;562
22:00;63;75;70;191;2030;354
23:00;58;71;67;136;1830;266
