CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;14;13;15;390;48
01:00;76;15;14;27;360;117
02:00;91;120;84;36;1260;145
03:00;77;104;80;36;1090;132
04:00;81;97;76;54;890;162
05:00;84;105;79;68;870;187
06:00;88;115;83;143;1060;306
07:00;104;126;86;207;1400;421
08:00;141;165;100;340;2190;661
09:00;126;175;104;236;1780;487
10:00;124;171;100;217;1440;455
11:00;116;142;83;157;1190;356
12:00;97;84;51;110;840;266
13:00;84;50;29;66;610;184
14:00;92;40;20;70;660;199
15:00;95;35;17;89;770;232
16:00;65;40;21;41;550;128
17:00;69;48;25;41;620;131
18:00;64;90;38;45;690;132
19:00;56;46;37;49;700;129
20:00;41;11;10;39;600;99
21:00;46;12;11;38;590;102
22:00;30;14;13;24;500;64
23:00;34;15;15;20;450;63
