CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;98;38;1070;103
01:00;46;54;65;1160;143
02:00;33;42;36;910;87
03:00;34;31;36;1020;89
04:00;28;37;25;790;65
05:00;24;31;21;580;55
06:00;25;18;22;570;58
07:00;29;17;24;580;64
08:00;38;16;45;700;105
09:00;32;17;36;590;86
10:00;29;25;28;530;72
11:00;38;29;37;680;95
12:00;36;33;35;680;89
13:00;38;33;38;730;96
14:00;42;32;46;750;112
15:00;46;39;56;810;132
16:00;51;45;63;1060;147
17:00;67;69;96;1310;213
18:00;79;77;107;1510;241
19:00;90;99;165;2140;342
20:00;88;133;152;2210;319
21:00;80;138;139;2120;292
22:00;80;148;154;2040;313
23:00;63;155;73;1330;173
