CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;123;113;1860;225
01:00;38;90;26;1170;79
02:00;39;82;23;1300;73
03:00;37;91;32;1340;85
04:00;36;99;36;1360;92
05:00;37;92;69;1560;142
06:00;47;93;148;1910;273
07:00;51;140;212;2580;376
08:00;61;196;237;3230;423
09:00;66;204;262;3190;467
10:00;70;209;255;2910;460
11:00;77;209;272;2990;493
12:00;72;210;160;2130;316
13:00;76;217;189;2400;365
14:00;86;223;202;2340;394
15:00;72;192;157;2050;311
16:00;78;207;195;2790;378
17:00;90;203;242;3530;460
18:00;95;225;296;3900;548
19:00;79;218;223;3190;419
20:00;69;177;140;2380;283
21:00;73;200;246;3210;449
22:00;58;196;129;2150;255
23:00;49;153;104;1640;209
