CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;199;143;259;3580;451
01:00;31;23;15;20;500;63
02:00;21;13;9;11;370;38
03:00;22;14;10;11;400;38
04:00;;13;9;;390;
05:00;25;13;10;17;370;51
06:00;34;16;11;36;480;90
07:00;50;21;16;73;780;161
08:00;60;24;18;125;990;251
09:00;80;33;25;181;1350;357
10:00;65;26;19;114;900;239
11:00;64;46;23;91;780;202
12:00;66;60;21;90;730;204
13:00;64;56;21;96;770;211
14:00;77;60;22;110;950;245
15:00;83;53;19;117;960;261
16:00;107;81;29;233;1940;463
17:00;117;210;56;315;2780;600
18:00;112;152;75;345;2600;641
19:00;117;143;92;430;3530;775
20:00;95;132;85;301;2660;556
21:00;87;170;111;316;2960;572
22:00;80;197;128;350;3590;617
23:00;70;212;143;317;3380;556
