CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;89;61;1290;157
01:00;48;89;43;1070;113
02:00;36;59;19;590;65
03:00;31;46;24;590;67
04:00;27;46;22;600;59
05:00;28;40;28;580;71
06:00;31;34;60;760;122
07:00;38;58;96;1140;185
08:00;49;81;92;1060;190
09:00;59;44;104;1200;218
10:00;60;42;90;1210;197
11:00;60;44;67;1170;161
12:00;64;67;52;1080;142
13:00;66;51;47;1050;138
14:00;68;34;50;980;145
15:00;65;32;45;970;133
16:00;63;44;43;870;128
17:00;64;49;38;980;123
18:00;76;37;51;1010;154
19:00;90;47;68;1230;194
20:00;95;52;80;1370;216
21:00;112;72;127;1650;305
22:00;109;95;196;2380;408
23:00;80;102;116;1560;258
