CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;97;96;1740;223
01:00;47;105;23;940;83
02:00;34;70;17;600;61
03:00;38;42;20;630;71
04:00;39;46;19;580;70
05:00;47;40;28;550;90
06:00;65;38;69;770;171
07:00;89;57;159;1440;333
08:00;95;80;187;1850;381
09:00;89;76;148;1850;316
10:00;92;78;175;1560;361
11:00;92;90;124;1320;283
12:00;89;76;119;1460;271
13:00;107;82;147;1480;332
14:00;92;75;104;1300;251
15:00;97;51;122;1430;283
16:00;108;49;185;2110;392
17:00;106;70;183;1950;387
18:00;110;80;196;2160;410
19:00;109;85;217;2420;442
20:00;103;100;210;2560;426
21:00;96;111;175;2160;364
22:00;89;103;142;1960;307
23:00;82;93;141;2070;298
