CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;54;44;750
01:00;57;49;680
02:00;7;7;310
03:00;7;6;260
04:00;7;7;290
05:00;13;11;270
06:00;16;13;540
07:00;18;16;890
08:00;14;12;800
09:00;13;12;610
10:00;26;19;790
11:00;32;23;840
12:00;27;21;800
13:00;28;22;780
14:00;32;20;790
15:00;37;20;990
16:00;38;24;930
17:00;49;34;1020
18:00;44;33;950
19:00;33;24;890
20:00;40;32;1150
21:00;44;37;1240
22:00;49;42;930
23:00;53;44;900
