CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;60;55;72;1010;163
01:00;43;218;213;91;1970;182
02:00;39;216;212;65;1830;138
03:00;40;193;189;67;1700;142
04:00;38;194;190;66;1630;139
05:00;47;193;189;111;1760;216
06:00;53;189;183;252;2090;438
07:00;73;211;205;362;3100;627
08:00;75;225;219;343;3110;599
09:00;63;209;203;279;2550;490
10:00;82;209;198;345;2880;608
11:00;86;222;178;327;2540;586
12:00;77;204;142;202;1690;385
13:00;72;164;118;146;1420;295
14:00;83;147;127;258;2020;478
15:00;99;139;127;275;2330;520
16:00;89;144;135;277;2140;514
17:00;92;172;160;309;2670;565
18:00;71;117;114;160;1760;315
19:00;53;65;62;107;1110;216
20:00;53;82;79;114;1230;227
21:00;42;31;30;65;680;141
22:00;35;31;30;38;570;91
23:00;42;40;38;49;630;115
