CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;36;101;79;155
01:00;46;91;68;148
02:00;36;95;34;88
03:00;31;79;29;75
04:00;23;64;17;49
05:00;23;69;23;57
06:00;33;68;56;119
07:00;43;71;170;302
08:00;47;90;180;323
09:00;56;105;207;371
10:00;;120;;
11:00;67;122;214;394
12:00;54;123;179;328
13:00;65;144;234;423
14:00;60;141;156;297
15:00;62;146;193;356
16:00;69;153;194;366
17:00;65;148;213;390
18:00;58;164;191;349
19:00;50;105;166;304
20:00;54;106;197;355
21:00;51;123;173;315
22:00;48;109;157;287
23:00;39;98;110;207
