CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;134;107;161;1760;285
01:00;36;129;101;143;1680;254
02:00;33;73;56;57;670;119
03:00;33;74;56;43;580;99
04:00;29;71;51;20;410;60
05:00;29;65;48;28;390;71
06:00;37;61;45;44;400;104
07:00;50;65;48;102;700;206
08:00;51;63;48;118;720;231
09:00;51;67;48;130;730;249
10:00;59;82;59;176;1070;328
11:00;55;101;72;169;1010;313
12:00;51;90;59;110;740;218
13:00;54;73;51;85;700;184
14:00;46;69;50;80;590;169
15:00;54;61;44;114;740;228
16:00;57;63;47;108;750;221
17:00;63;63;45;138;890;274
18:00;74;66;48;180;1060;351
19:00;82;78;57;265;1440;487
20:00;92;78;56;370;2110;657
21:00;90;93;70;360;2230;640
22:00;72;95;72;264;1850;474
23:00;48;125;99;180;1690;323
