CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;66.6367;61.2827;33.7915;67.8184;485.268;632.447;170.7
01:00;38.2361;48.5722;31.5163;17.4085;371.496;594.314;64.9
02:00;;85.8364;31.876;;;754.582;
03:00;57.4256;52.5998;26.543;18.1989;262.607;695.513;85.2
04:00;53.327;52.5142;28.5674;30.8096;299.92;663.774;100.4
05:00;50.9724;59.7947;30.633;56.9921;392.233;634.318;138.1
06:00;71.9405;79.8667;36.35;169.295;687.716;593.118;330.6
07:00;81.0177;73.6027;35.1348;147.951;617.867;503.079;307.1
08:00;102.445;91.7767;37.1635;243.069;964.588;534.95;474.8
09:00;109.259;88.6758;32.1137;192.503;878.575;586.215;404.6
10:00;116.706;80.4638;27.361;210.496;939.815;630.415;439.6
11:00;97.5603;42.5891;17.205;88.7486;485.837;658.319;233.9
12:00;93.4341;32.8449;12.8554;73.5193;435.037;675.209;206.2
13:00;83.4557;25.1173;10.6117;49.686;371.651;672.636;159.7
14:00;103.562;27.6589;10.8443;68.4669;475.893;646.158;208.7
15:00;100.803;31.3682;11.3607;68.2376;500.041;631.43;205.5
16:00;119.858;30.3862;13.0046;83.789;753.839;605.086;248.4
17:00;112.652;40.15;14.76;81.0003;676.558;579.834;237.6
18:00;120.255;54.1804;20.9944;93.7422;700.175;549.879;264.2
19:00;103.419;54.0844;26.9399;108.659;823.529;592.09;270
20:00;68.7899;53.6682;21.3196;47.0718;451.69;594.172;141
21:00;87.5059;43.8609;20.2213;65.9552;549.369;616.387;188.8
22:00;97.0205;69.7002;31.2522;92.2202;704.204;644.926;238.7
23:00;78.8321;68.4996;32.8538;65.8146;668.781;666.018;179.9
