CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;110;59;1580;146
01:00;52;93;39;1260;110
02:00;43;57;20;1090;73
03:00;39;47;27;1160;78
04:00;36;52;13;930;54
05:00;44;41;105;1180;204
06:00;64;53;161;2120;308
07:00;;59;;2740;
08:00;85;51;149;2160;312
09:00;70;74;84;1310;195
10:00;65;52;65;1020;164
11:00;76;53;78;1150;193
12:00;66;42;57;1080;151
13:00;66;47;60;1050;156
14:00;65;38;55;1030;148
15:00;65;28;57;1240;152
16:00;69;40;58;1190;156
17:00;84;41;78;1460;202
18:00;98;31;100;1510;250
19:00;102;47;138;1970;312
20:00;110;58;190;2220;399
21:00;107;87;278;3080;530
22:00;84;108;144;2160;302
23:00;69;127;115;1930;244
