CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;63;35;790;96
01:00;36;59;21;600;67
02:00;38;60;46;820;108
03:00;32;62;23;710;66
04:00;30;67;34;680;82
05:00;33;64;61;810;125
06:00;32;42;80;870;154
07:00;32;48;89;980;167
08:00;34;63;64;760;132
09:00;44;58;61;800;138
10:00;59;41;66;880;159
11:00;58;54;59;960;148
12:00;53;40;41;730;116
13:00;51;58;36;720;105
14:00;54;28;40;800;114
15:00;64;31;54;880;146
16:00;73;24;59;1330;163
17:00;74;24;69;1200;179
18:00;94;17;117;1640;273
19:00;100;28;195;2270;398
20:00;100;80;263;2740;501
21:00;69;124;130;1800;267
22:00;60;107;114;1530;233
23:00;51;85;97;1350;198
