CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;26;44;800;108
01:00;35;45;27;630;75
02:00;24;19;9;490;37
03:00;27;28;10;480;43
04:00;28;19;16;520;52
05:00;43;15;44;660;109
06:00;55;10;79;890;176
07:00;63;28;106;1190;225
08:00;45;40;58;900;134
09:00;45;36;48;800;118
10:00;50;35;76;1040;166
11:00;53;34;71;1070;160
12:00;63;40;118;1630;243
13:00;59;42;78;1430;178
14:00;63;44;100;1610;215
15:00;54;47;82;1130;180
16:00;48;41;62;980;141
17:00;58;33;77;1110;176
18:00;70;60;119;1550;252
19:00;66;45;134;1570;271
20:00;54;75;86;1100;184
21:00;48;62;55;900;132
22:00;46;55;49;830;121
23:00;57;47;113;1400;229
