CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;295;188;258;3170;455
01:00;52;308;198;194;2740;347
02:00;44;319;203;188;2930;330
03:00;38;318;203;181;2930;311
04:00;36;301;191;165;2630;286
05:00;39;292;183;167;2590;293
06:00;45;277;174;219;2590;379
07:00;75;278;169;392;3130;672
08:00;89;280;170;460;3680;792
09:00;125;268;158;574;3850;1001
10:00;127;283;162;398;3150;734
11:00;122;251;136;313;2580;600
12:00;126;195;106;271;1950;540
13:00;128;172;93;267;1790;536
14:00;141;135;72;294;1690;589
15:00;142;149;77;295;1800;592
16:00;139;143;72;303;2050;601
17:00;153;148;79;480;2840;885
18:00;204;181;88;724;4420;1310
19:00;145;217;124;500;3650;909
20:00;131;243;149;485;4000;872
21:00;102;243;151;385;3560;690
22:00;86;299;190;357;4050;631
23:00;75;297;189;306;3580;543
