CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;38;32;36;700;90
01:00;25;24;21;17;400;51
02:00;21;30;29;14;450;43
03:00;20;32;31;14;430;41
04:00;28;30;29;24;460;63
05:00;41;29;27;44;500;107
06:00;52;30;28;110;650;219
07:00;57;40;38;180;1380;332
08:00;63;49;47;186;1390;348
09:00;69;63;59;242;1470;440
10:00;65;65;59;207;1480;383
11:00;65;95;72;173;1130;330
12:00;55;68;58;124;980;245
13:00;53;72;62;114;980;226
14:00;46;47;36;63;650;142
15:00;49;33;24;58;570;137
16:00;50;27;19;72;580;159
17:00;66;42;28;106;980;227
18:00;73;40;35;134;1260;277
19:00;89;59;49;191;1660;380
20:00;79;77;57;176;1590;348
21:00;78;95;75;165;1760;331
22:00;55;55;47;68;870;159
23:00;46;47;40;49;770;121
