CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;36.0505;60.3344;49.2732;47.7154;692.27;1065.04;109
01:00;29.9363;60.6486;48.4923;29.6911;642.87;1009.29;75.3
02:00;33.3091;76.6747;62.1662;26.0398;765.53;905.21;73
03:00;28.1764;68.2912;55.8469;10.188;626.73;843.992;43.8
04:00;25.9769;56.5356;46.2299;19.6531;581.57;776.838;56.1
05:00;32.368;49.7561;39.974;40.3671;613.15;726.926;94.1
06:00;37.2902;45.7586;35.9178;79.3667;742.32;703.801;158.6
07:00;49.18;35.971;27.6895;150.294;1179.88;753.682;278.9
08:00;57.6892;29.5894;24.6811;235.989;1381.37;836.428;418.3
09:00;63.3607;37.8206;29.1884;253.001;1391.1;910.206;450
10:00;55.9388;50.8408;32.2286;198.368;1277.54;974.208;359.1
11:00;54.1422;72.0258;43.3253;188.718;1072.3;1029.9;342.4
12:00;51.6553;76.9759;44.2319;140.175;978.73;1079.55;265.9
13:00;51.3369;58.6033;37.5262;78.8804;731.12;1094.3;171.9
14:00;58.6659;66.3196;45.6926;92.3916;739.05;1093.89;199.9
15:00;49.5084;64.4981;46.2759;63.8506;658.54;1028.72;147.1
16:00;54.013;55.1113;37.9966;91.4612;814.45;957.854;193.8
17:00;66.8307;76.8661;49.5227;148.932;1088.83;920.07;294.3
18:00;75.5784;69.1593;53.3344;182.502;1245.54;916.07;354.5
19:00;71.0031;65.7489;52.202;179.497;1293.57;943.729;345.3
20:00;70.0126;57.8724;45.5162;152.232;1300.51;983.951;302.6
21:00;55.9127;66.7268;54.1196;129.159;1119.48;1032.5;253.3
22:00;48.2251;67.7184;55.6341;93.9462;953.71;1059.33;191.7
23:00;42.7731;63.4711;51.7073;76.3452;826.38;1080.31;159.4
