CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;66;24;77
01:00;33;58;14;54
02:00;54;258;143;272
03:00;50;246;112;221
04:00;47;236;92;187
05:00;48;221;89;184
06:00;56;223;162;303
07:00;71;208;245;445
08:00;62;206;159;304
09:00;78;218;237;440
10:00;103;209;326;600
11:00;88;215;193;382
12:00;75;191;91;214
13:00;52;167;49;127
14:00;50;98;44;118
15:00;71;63;93;213
16:00;;55;;
17:00;74;68;106;234
18:00;59;67;53;140
19:00;94;64;195;391
20:00;74;106;112;245
21:00;64;105;94;207
22:00;51;103;52;131
23:00;48;87;44;115
