CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;32;61;830;157
01:00;50;32;44;870;119
02:00;47;16;16;390;71
03:00;39;17;15;330;63
04:00;47;18;18;330;74
05:00;44;18;18;370;71
06:00;63;27;44;480;130
07:00;83;31;82;750;207
08:00;81;35;109;810;247
09:00;72;35;77;800;191
10:00;79;43;91;950;217
11:00;85;34;97;980;234
12:00;95;37;128;1080;290
13:00;93;35;96;1160;239
14:00;88;38;104;1060;246
15:00;85;41;92;1020;226
16:00;80;34;74;870;192
17:00;78;30;66;930;179
18:00;73;33;60;610;165
19:00;69;35;59;660;160
20:00;67;27;55;670;152
21:00;81;37;86;930;212
22:00;84;30;79;980;205
23:00;80;31;75;1130;194
