CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;52;72;46;123
01:00;46;61;31;93
02:00;27;31;7;38
03:00;27;42;8;39
04:00;36;32;11;53
05:00;33;23;23;68
06:00;44;39;78;164
07:00;51;74;109;217
08:00;59;64;85;189
09:00;67;51;100;219
10:00;52;65;51;129
11:00;50;35;47;121
12:00;49;35;44;116
13:00;51;43;44;118
14:00;67;44;65;165
15:00;56;46;48;129
16:00;60;45;48;134
17:00;63;25;48;136
18:00;83;40;77;201
19:00;73;48;57;160
20:00;72;65;56;157
21:00;79;64;85;209
22:00;72;86;95;218
23:00;62;84;79;182
