CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;26;18;44;640;120
01:00;38;30;19;15;530;60
02:00;37;30;20;16;600;61
03:00;30;32;20;15;510;53
04:00;24;30;20;12;510;42
05:00;34;28;18;31;520;80
06:00;43;32;20;73;690;154
07:00;58;33;20;149;1200;285
08:00;59;32;22;155;1190;296
09:00;66;41;26;170;1550;326
10:00;73;39;26;167;1230;329
11:00;72;39;25;140;1180;285
12:00;77;38;25;114;1160;251
13:00;73;36;23;64;840;171
14:00;86;30;19;82;980;211
15:00;91;26;18;70;930;198
16:00;95;26;18;89;970;231
17:00;114;32;20;117;1260;292
18:00;99;30;20;116;1230;276
19:00;97;30;20;121;1250;281
20:00;91;30;20;119;1330;273
21:00;80;30;20;114;1150;253
22:00;90;32;20;119;1090;270
23:00;66;28;18;63;820;163
