CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.99676;54.5694;71.4003;43.8122;82.5431;746.21;889.545;180.7
01:00;2.7228;38.2728;65.8042;40.2214;31.1393;509.533;843.343;85.8
02:00;2.17227;32.8032;63.4169;34.1697;7.21286;538.56;581.939;43.8
03:00;1.10383;32.3749;44.2787;27.2766;16.8276;393.501;558.091;58.1
04:00;1.89187;29.2519;47.7959;28.7834;17.113;415.615;528.682;55.4
05:00;1.95696;34.6901;50.9394;29.5714;24.2787;450.908;504.144;71.8
06:00;2.43811;44.82;62.7799;37.5483;76.7594;659.46;517.919;162.2
07:00;2.26826;64.8236;54.7026;32.6987;200.014;893.36;554.604;370.4
08:00;3.22079;69.1581;61.7915;33.9174;246.071;1071.72;611.548;445.2
09:00;2.32837;63.4574;85.986;38.7087;186.928;801.83;653.119;349.1
10:00;1.50713;60.7447;84.5794;40.6386;151.81;770.63;682.128;292.7
11:00;1.54456;54.6603;69.6479;36.1078;130.321;637.88;712.675;253.8
12:00;;60.209;68.9838;36.1106;139.609;711.04;749.604;273.5
13:00;;59.1627;76.6079;38.024;120.555;696.96;780.36;243.5
14:00;;67.9104;74.6233;36.8801;127.737;704.87;786.036;263
15:00;;71.7614;70.2628;37.1626;134.632;715.13;763.758;277.5
16:00;;75.2303;60.6313;33.8215;138.974;755.09;724.179;287.6
17:00;;76.6938;73.992;36.0627;146.148;879.15;733.844;299.9
18:00;;85.2125;72.6357;37.105;155.956;917.96;752.26;323.6
19:00;;75.3669;73.3182;39.4311;156.363;973.38;794.197;314.4
20:00;;68.9514;76.3313;44.225;148.352;834.78;809.665;295.8
21:00;;71.0961;84.5;46.0746;178.046;940.35;840.089;343.1
22:00;;56.3182;71.7336;42.7542;119.749;817.74;854.198;239.2
23:00;;58.8412;72.3909;43.2974;106.324;1006.79;890.655;221.2
