CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;100;38;26;53;1320;181
01:00;83;29;19;28;1120;125
02:00;58;42;31;18;790;83
03:00;42;46;38;15;590;63
04:00;41;49;40;16;580;65
05:00;54;44;36;37;700;110
06:00;63;49;37;94;830;206
07:00;75;57;42;161;980;322
08:00;86;59;45;181;1120;362
09:00;100;70;46;209;1260;419
10:00;113;57;31;126;1440;306
11:00;97;42;25;84;1260;224
12:00;97;49;27;63;1270;191
13:00;95;35;22;52;1210;174
14:00;94;31;21;46;1210;164
15:00;94;30;22;42;1180;158
16:00;109;32;23;52;1410;187
17:00;105;35;27;44;1330;173
18:00;131;35;25;59;1630;221
19:00;179;40;28;106;2180;339
20:00;181;49;33;108;2300;345
21:00;155;56;38;138;1960;366
22:00;130;52;35;121;1650;313
23:00;126;40;25;130;1600;324
