CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;82;59;1290
01:00;87;66;1230
02:00;61;45;1030
03:00;57;43;980
04:00;60;45;900
05:00;61;45;840
06:00;64;45;800
07:00;68;48;840
08:00;76;54;980
09:00;81;53;1140
10:00;67;34;1160
11:00;47;23;1140
12:00;51;22;1100
13:00;40;17;1050
14:00;43;18;1020
15:00;34;13;1010
16:00;40;16;1020
17:00;46;17;1060
18:00;40;16;1130
19:00;46;17;1180
20:00;69;22;1220
21:00;95;30;1250
22:00;72;37;1290
23:00;62;42;1310
