CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;484;378;126;3790;260
01:00;53;380;299;154;3150;287
02:00;50;375;295;134;3170;254
03:00;42;350;274;99;2820;194
04:00;49;379;298;151;3160;280
05:00;45;334;261;122;3080;231
06:00;48;320;246;168;2960;304
07:00;53;318;247;177;3250;324
08:00;53;312;242;204;3340;364
09:00;58;312;242;206;3150;372
10:00;61;296;230;145;2650;282
11:00;78;311;226;202;2670;387
12:00;72;285;198;136;2160;280
13:00;85;298;194;128;1890;279
14:00;93;240;149;143;2050;311
15:00;94;162;98;255;2070;484
16:00;104;279;199;202;2270;413
17:00;108;344;250;225;2870;451
18:00;100;392;300;189;3160;390
19:00;99;413;321;225;3470;443
20:00;99;443;347;227;3660;446
21:00;87;466;362;198;3930;390
22:00;74;457;356;165;3690;326
23:00;71;492;387;153;3890;304
