CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;30;21;43;630;109
01:00;40;30;21;45;720;108
02:00;36;26;18;24;380;73
03:00;26;28;18;15;340;49
04:00;22;29;19;14;310;42
05:00;28;29;19;25;310;66
06:00;33;29;19;32;380;81
07:00;38;29;20;43;420;103
08:00;45;30;20;56;520;130
09:00;55;29;20;70;680;161
10:00;46;29;20;57;540;133
11:00;45;25;16;46;560;115
12:00;48;24;15;41;480;110
13:00;64;24;14;71;670;171
14:00;60;25;15;64;670;158
15:00;75;24;16;99;810;226
16:00;73;23;15;91;820;211
17:00;58;22;14;57;570;144
18:00;51;24;14;54;550;134
19:00;61;24;14;61;570;155
20:00;71;22;14;69;670;176
21:00;66;22;14;65;700;165
22:00;58;24;16;53;660;139
23:00;56;30;19;72;840;166
