CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;75;199;273;492
01:00;44;283;206;358
02:00;45;264;220;382
03:00;45;246;195;344
04:00;40;227;156;280
05:00;43;222;156;281
06:00;44;221;183;325
07:00;56;202;257;450
08:00;56;197;266;464
09:00;61;194;288;503
10:00;68;220;285;506
11:00;110;288;421;754
12:00;116;246;372;686
13:00;171;250;523;971
14:00;170;272;509;948
15:00;168;292;596;1081
16:00;89;239;229;440
17:00;147;175;595;1058
18:00;215;152;1145;1877
19:00;170;173;868;1486
20:00;163;220;878;1478
21:00;121;273;645;1109
22:00;115;226;613;1053
23:00;84;233;361;637
