CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;72;65;37;910;112
01:00;22;29;23;7;310;34
02:00;14;30;24;4;300;21
03:00;26;39;31;6;600;36
04:00;33;41;33;7;500;44
05:00;43;32;26;16;450;67
06:00;84;35;26;97;660;234
07:00;110;41;29;227;1220;458
08:00;127;46;33;337;1660;643
09:00;130;56;41;332;1550;638
10:00;104;56;40;194;1190;401
11:00;93;45;37;117;970;272
12:00;54;26;20;64;680;152
13:00;49;23;18;51;600;128
14:00;46;25;21;56;590;132
15:00;59;31;26;61;790;153
16:00;69;43;37;61;800;163
17:00;74;47;40;62;840;168
18:00;84;49;43;87;1020;217
19:00;94;53;47;95;1120;238
20:00;81;53;46;71;900;189
21:00;82;53;46;86;970;213
22:00;86;68;60;100;1240;240
23:00;71;68;60;68;1040;175
