CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;87;45;820;132
01:00;57;58;29;730;101
02:00;51;50;28;750;93
03:00;40;55;24;590;78
04:00;37;37;29;570;80
05:00;35;37;41;590;97
06:00;42;39;87;820;175
07:00;61;59;186;1380;344
08:00;96;80;239;1880;460
09:00;89;;121;1340;274
10:00;94;;109;1580;260
11:00;88;;77;1110;205
12:00;82;;69;970;188
13:00;85;79;70;930;192
14:00;86;53;65;860;185
15:00;96;58;79;1070;216
16:00;101;58;81;1160;224
17:00;89;66;69;1000;194
18:00;89;48;56;910;174
19:00;90;55;60;940;182
20:00;76;44;44;770;144
21:00;83;52;54;870;165
22:00;73;47;44;880;141
23:00;74;61;55;1040;157
