CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;36;27;41;99
01:00;24;42;16;48
02:00;11;21;7;22
03:00;10;14;4;16
04:00;10;22;6;18
05:00;12;14;8;24
06:00;22;13;23;57
07:00;39;22;52;118
08:00;46;21;64;143
09:00;53;28;75;166
10:00;58;28;76;174
11:00;54;32;71;162
12:00;48;20;62;143
13:00;47;20;60;138
14:00;44;26;53;126
15:00;;25;;
16:00;48;14;57;135
17:00;47;13;61;141
18:00;60;18;89;194
19:00;60;19;90;197
20:00;55;27;87;189
21:00;52;34;74;165
22:00;41;32;60;133
23:00;39;26;59;128
