CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;81;20;1060;90
01:00;49;89;9;730;62
02:00;34;74;5;590;41
03:00;30;59;5;520;37
04:00;36;61;13;610;57
05:00;47;53;56;880;133
06:00;57;68;95;2200;202
07:00;80;82;112;2190;251
08:00;82;88;108;2010;247
09:00;95;101;90;2410;233
10:00;91;86;60;1750;183
11:00;104;85;43;1730;170
12:00;82;89;26;1150;121
13:00;122;63;49;1510;197
14:00;85;69;26;990;126
15:00;94;81;36;1140;148
16:00;89;61;43;1000;155
17:00;100;60;50;1130;175
18:00;95;58;40;1110;156
19:00;104;54;57;1370;191
20:00;106;57;74;1560;219
21:00;105;61;78;1850;223
22:00;84;70;54;1380;165
23:00;73;113;42;1420;137
