CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;53;6;610;49
01:00;37;48;6;620;45
02:00;30;50;5;590;38
03:00;25;68;3;520;30
04:00;51;78;12;440;69
05:00;71;36;39;810;130
06:00;89;20;83;1390;216
07:00;97;43;95;1750;243
08:00;103;58;104;2080;261
09:00;87;88;66;2010;188
10:00;97;89;63;1680;193
11:00;96;68;41;1660;159
12:00;107;60;32;1620;155
13:00;115;65;47;1270;187
14:00;118;57;45;1360;187
15:00;103;67;30;1160;149
16:00;91;86;27;1070;132
17:00;109;103;43;1350;176
18:00;85;86;33;1200;136
19:00;80;73;35;1060;133
20:00;85;60;66;1280;185
21:00;54;71;18;800;81
22:00;63;78;24;910;99
23:00;77;87;26;1040;117
