CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;29;19;58;880;154
01:00;44;33;22;57;830;130
02:00;21;24;15;10;490;36
03:00;21;23;15;12;520;39
04:00;30;22;15;14;530;52
05:00;44;22;15;40;540;105
06:00;59;22;15;96;720;206
07:00;68;24;15;129;1080;266
08:00;69;23;15;140;1160;284
09:00;69;23;14;108;860;234
10:00;57;21;13;70;700;164
11:00;65;22;12;78;660;183
12:00;59;19;12;55;660;143
13:00;74;21;11;77;660;191
14:00;59;19;11;51;560;138
15:00;68;21;12;65;690;167
16:00;76;19;11;71;720;185
17:00;99;19;12;89;920;236
18:00;109;21;13;117;950;288
19:00;111;22;13;137;1080;320
20:00;114;23;15;157;1310;354
21:00;103;30;19;169;1380;360
22:00;89;38;27;139;1160;301
23:00;70;32;21;87;970;203
