CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;83;251;162;200;2640;388
01:00;64;229;153;127;2060;258
02:00;56;245;165;109;2120;222
03:00;48;203;138;90;1970;186
04:00;42;205;140;84;1980;170
05:00;46;209;142;115;1890;222
06:00;52;196;132;165;1930;304
07:00;64;196;128;230;2370;416
08:00;78;168;111;230;2300;429
09:00;90;140;90;228;2030;438
10:00;96;119;73;165;1670;348
11:00;94;89;55;135;1230;299
12:00;84;73;43;77;970;203
13:00;83;56;32;80;880;204
14:00;92;54;29;79;920;214
15:00;91;57;27;68;760;194
16:00;93;50;29;75;1040;207
17:00;111;75;38;123;1200;298
18:00;162;102;48;318;1890;648
19:00;197;143;64;617;3140;1140
20:00;173;164;84;549;3140;1012
21:00;132;164;96;341;2530;653
22:00;111;199;123;293;2760;559
23:00;97;236;149;236;2610;456
