CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;144;253;3280;454
01:00;62;207;289;3810;504
02:00;53;156;229;3250;402
03:00;48;141;179;2790;321
04:00;42;123;148;2270;269
05:00;49;99;111;1510;219
06:00;52;60;129;1430;248
07:00;65;56;219;1580;399
08:00;57;68;83;930;183
09:00;61;46;96;1150;207
10:00;72;56;158;1710;313
11:00;64;74;102;1220;220
12:00;52;134;62;910;145
13:00;63;112;84;1000;190
14:00;72;108;100;1260;225
15:00;98;100;197;1960;399
16:00;92;148;192;1730;385
17:00;87;139;149;1670;315
18:00;94;142;205;2150;408
19:00;82;197;146;2130;304
20:00;80;185;153;1990;313
21:00;63;193;66;1280;163
22:00;67;124;108;1580;232
23:00;81;130;258;2850;475
