CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;58;152;86;188
01:00;48;185;50;124
02:00;36;69;33;85
03:00;32;56;28;74
04:00;29;41;28;70
05:00;26;53;19;53
06:00;34;59;23;69
07:00;42;56;34;92
08:00;43;66;40;103
09:00;46;82;42;109
10:00;61;70;66;161
11:00;55;61;45;122
12:00;63;44;44;129
13:00;56;35;36;110
14:00;62;34;40;122
15:00;58;33;39;117
16:00;68;20;44;132
17:00;67;20;41;129
18:00;66;29;41;127
19:00;93;36;82;216
20:00;82;25;64;177
21:00;86;40;89;220
22:00;85;48;100;237
23:00;76;90;111;244
