CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;44;50;44;110
01:00;37;46;28;80
02:00;35;46;23;70
03:00;32;47;22;66
04:00;30;50;18;58
05:00;31;40;27;73
06:00;40;60;52;120
07:00;47;59;115;222
08:00;50;63;126;243
09:00;46;63;93;189
10:00;41;72;62;136
11:00;44;53;72;154
12:00;38;40;51;116
13:00;35;54;41;98
14:00;45;40;57;132
15:00;45;35;45;114
16:00;52;25;53;132
17:00;43;28;36;99
18:00;43;25;41;106
19:00;46;26;44;114
20:00;57;33;65;156
21:00;65;37;100;218
22:00;57;52;54;139
23:00;56;32;87;189
